Código;Control Group;Treated Group;Intervention Target;Control Freezing %;Treated Freezing %;Control SEM;Treated SEM;Control Sample Size;Treated Sample Size;Control SD;Treated SD;Significant;p Value;Pooled SD;Effect Size (in Cohen's D);Effect Size (in %);Result Description;Descriptor Term;Graph Code;Protocol Code;Power (upper-bound ES);Power (intermediate);Power (lower-bound ES);Normalized Effect Size;Weighted Mean (Control+Treated);Pooled Coefficient of Variation;Contextual Baseline Freezing (Control);Contextual Baseline Freezing  (Treated);Contextual Baseline SEM (Control);Contextual Baseline SEM (Treated);Tone Baseline (Control);Tone Baseline (Treated);Tone Baseline SEM (Control);Tone Baseline SEM (Treated);Description Score;ES_Absolute Difference;Power_upper_AbsES;Power_lower_AbsES;Power_interm_AbsES;Power_d02;Power_d05;Power_d08
365;Vehicle;Vortioxetine 5mg/kg;Vortioxetine antidepressant;25,27;45,59;3,54;5,19;19;8;15,43050226;14,67953678;WAHR;p<0.05;15,22396637;1,334737578;80,4115552;vortioxetine treatment also caused increased freezing rates during retention;increase;189;225;0,900359124;0,753435706;0,555275125;44,57117789;31,29074074;0,486532629;1,25;0,9;0,22;0,22;;;;;0,71;20,32;0,948045201;0,617286663;0,75865809;0,076171524;0,220403927;0,47541152
366;Vehicle;Vortioxetine 10mg/kg;Vortioxetine antidepressant;25,27;31,89;3,54;5,43;19;19;15,43050226;23,66882126;FALSCH;NS;19,97890763;0,331349447;26,19707163;At 10 mg/kg dose, there was a trend towards an increase that did not reach statistical significance;trend towards an increase;189;225;0,61253944;0,449016962;0,306516018;20,75885858;28,58;0,699052051;1,25;1,25;0,22;0,34;;;;;1,86;6,62;0,944066709;0,608529314;0,750170539;0,094543085;0,337890748;0,693506844
367;Control;hM4Di;DREADDs injection;52,36;23,24;8,76;6,05;9;15;26,28;23,43154924;WAHR;p<0.01;24,50568784;-1,188295558;-55,61497326;hM4Di mice showed impaired fear memory recall compared with control;impaired;190;226;0,638097003;0,470830586;0,321946923;55,61497326;34,16;0,717379621;;;;;;;;;0,93;-29,12;0,605275198;0,288947418;0,379600317;0,076149717;0,220261028;0,475100871
368;cel-miR-67OE;rno-miR-182OE;miR-182 overexpression;44,7;12;7,8;5,4;;;;;WAHR;p<0.005;;;-73,15436242;rno-miR-182OE disrupted freezing at the 24 h test;disrupted;191;227;;;;73,15436242;;;;;;;;;;;1,5;-32,7;;;;;;
369;cel-miR-67OE;rno-miR-182OE;miR-182 overexpression;39,1;30,53;13,95;6,41;;;;;FALSCH;NS;;;-21,91815857;STM was equivalent between the two groups at the 90 min post-training test;equivalent;192;228;;;;21,91815857;;;;;;;;;;;0;-8,57;;;;;;
370;Sal;Pitolisant 0.625;H3R inverse agonist;34,25;31,46;4,49;3,42;12;12;15,55381625;11,84722752;FALSCH;NS;13,82530289;-0,201803897;-8,145985401;the effect induced by the two lower doses of Pitolisant did not statistically differ;did not statistically differ;193;229;0,791082729;0,617632083;0,433610927;8,145985401;32,855;0,420797531;;;;;;;;;0,64;-2,79;0,982862393;0,72817477;0,856827985;0,077917485;0,231827529;0,499895874
371;Sal;Pitolisant 1.25;H3R inverse agonist;34,25;41,74;4,49;2,99;12;12;15,55381625;10,35766383;FALSCH;NS;13,21367473;0,566837019;21,86861314;the effect induced by the two lower doses of Pitolisant did not statistically differ;did not statistically differ;193;229;0,942052063;0,82140558;0,627690331;17,94441782;37,995;0,347774042;;;;;;;;;0,64;7,49;0,989431353;0,766120625;0,886139054;0,077917485;0,231827529;0,499895874
372;Sal;Pitolisant 2.5;H3R inverse agonist;34,25;51,37;4,49;4,28;12;12;15,55381625;14,82635491;WAHR;p=0.015;15,19443977;1,126727952;49,98540146;"The freezing values derived from the groups having received the two highest doses of this H3R
inverse agonist (2.5 or 5 mg/kg) were significantly greater than that of the saline group";significantly greater;193;229;0,965656024;0,869319292;0,686643329;33,32684446;42,81;0,354927348;;;;;;;;;1,14;17,12;0,959895032;0,646536608;0,786256824;0,077917485;0,231827529;0,499895874
373;Sal;Pitolisant 5;H3R inverse agonist;34,25;47,3;4,49;4,28;12;12;15,55381625;14,82635491;WAHR;p=0.048;15,19443977;0,858866809;38,10218978;"The freezing values derived from the groups having received the two highest doses of this H3R
inverse agonist (2.5 or 5 mg/kg) were significantly greater than that of the saline group";significantly greater;193;229;0,935863395;0,810273979;0,615069787;27,58985201;40,775;0,372641074;;;;;;;;;1,14;13,05;0,959895032;0,646536608;0,786256824;0,077917485;0,231827529;0,499895874
374;sal;flx;fluoxetine administration;53,55;74,86;8,19;6,01;13;14;29,52946495;22,48736089;WAHR;p<0.05;26,10573102;0,816295854;39,7945845;elicited significantly higher freezing in fluoxetine;significantly higher;194;230;0,924882636;0,791556271;0,594581259;28,46647075;64,59962963;0,4041158;;;;;37,76;41,98;5,75;4,98;0,79;21,31;0,628725002;0,302254448;0,397054868;0,081417438;0,254604988;0,54662515
375;sal CeA;flx CeA;fluoxetine administration;47,25;43,95;6,04;6,59;11;5;20,03241373;14,73568797;FALSCH;p=0.80;18,67300955;-0,176725663;-6,984126984;intra-CeA fluoxetine infusions before conditioning also did not affect freezing;no effect;195;230;0,572108132;0,415639783;0,283358887;6,984126984;46,21875;0,404013729;;;;;1,69;5,63;0;4,22;0,21;-3,3;0,627309503;0,301435973;0,395985443;0,06589545;0,152760923;0,317066666
376;sal BNST;6 ug flx BNST;fluoxetine administration;50,47;51,46;5,49;5,5;9;6;16,47;13,47219359;FALSCH;p=0.99;15,3862756;0,064343056;1,961561324;Although the lower dose of 6 mg per side did not affect memory recall;no effect;196;230;0,825595944;0,656380418;0,466030737;1,92382433;50,866;0,302486447;;;;;2,85;0,28;3,49;0;0,21;0,99;0,809900345;0,431367284;0,558167843;0,066653678;0,157756034;0,32947174
377;sal BNST;9 ug flx BNST;fluoxetine administration;50,47;80,47;5,49;3,28;9;8;16,47;9,277240969;WAHR;p<0.01;13,59548356;2,20661515;59,44125223;dose of 9 mg per side was sufficient to elicit a significant enhancement in fear memory during the testing session;significant enhancement;196;230;0,999841282;0,994988045;0,949319239;37,28097428;64,58764706;0,210496654;;;;;;;;;1,21;30;0,936135483;0,592300398;0,734174436;0,069623506;0,177333566;0,377076217
378;WT;KO;PKM-zeta KO;51,5;39,3;5,75;5,76;13;15;20,73191983;22,30838407;FALSCH;NS;21,59509025;-0,564943228;-23,68932039;mice exhibit similar contextual freezing behaviour;similar;197;231;0,819381308;0,649184381;0,459893201;23,68932039;44,96428571;0,480272063;2,62;2,62;0;0;7,06;4,64;0;0;0;-12,2;0,802876134;0,425049087;0,550662557;0,082475732;0,261454441;0,56012651
380;wild-type;Prkcz-/-;PKM-zeta KO;54,12;53,47;3,24;2,91;20;27;14,48972049;15,12080355;FALSCH;NS;14,85761623;-0,043748606;-1,201034738;similar levels of freezing during all three sessions;similar;198;231;0,999881716;0,995815057;0,954227085;1,201034738;53,74659574;0,276438275;;;;;14,19;17,41;2,25;2,58;0;-0,65;0,999498182;0,910810856;0,973605545;0,104084737;0,395569528;0,773889626
381;WT 1h;PML KO 1h;promyelocytic leukemia OK;65,99;23,22;5,89;5,81;8;10;16,65943576;18,37283321;WAHR;p<0.05;17,64370745;-2,424093696;-64,81285043;mice showing a significant decreased freezing behavior as compared to the control group;significant decrease;199;232;0,949445403;0,835366626;0,644034521;64,81285043;42,22888889;0,417811311;2,54;5,81;2,18;3,27;;;;;1,14;-42,77;0,785068166;0,409699752;0,53225718;0,070603127;0,183790852;0,392399678
382;WT 24h;PML KO 24h;promyelocytic leukemia KO;38,34;16,59;4,42;5,53;8;10;12,50164789;17,48739546;WAHR;p<0.05;15,5046755;-1,402802657;-56,72926448;mice showing a significant decreased freezing behavior as compared to the control group;significant decrease;199;233;0,662701483;0,492421655;0,337472957;56,72926448;26,25666667;0,590504336;2,54;5,81;2,18;3,27;;;;;1,14;-21,75;0,878743371;0,504133423;0,641489945;0,070603127;0,183790852;0,392399678
383;WT 1h;PML KO 1h;promyelocytic leukemia KO;47,33;31,92;6,23;6,23;8;10;17,62110099;19,70098982;FALSCH;NS;18,8193441;-0,818838314;-32,55863089;learning showed similar freezing levels during pre-training, training and cue testing 1 and 24 h post-training;similar;200;234;0,677393082;0,50561696;0,34709382;32,55863089;38,76888889;0,485423871;0,74;0,55;0,55;0;;;;;0;-15,41;0,73160567;0,368317998;0,481460096;0,070603127;0,183790852;0,392399678
384;WT 24h;PML KO 24h;promyelocytic leukemia KO;45,87;38,89;4,03;7,33;8;10;11,39856131;23,17949525;FALSCH;NS;18,9490953;-0,368355317;-15,21691738;learning showed similar freezing levels during pre-training, training and cue testing 1 and 24 h post-training;similar;200;235;0,644198933;0,476128728;0,325732785;15,21691738;41,99222222;0,451252501;0,74;0,55;0,55;0;;;;;0;-6,98;0,725755916;0,364143621;0,476243809;0,070603127;0,183790852;0,392399678
385;WT Context;AhR-/- Context;AhR deletion;71,77;60,18;4,11;3,73;10;10;12,99696118;11,79529567;WAHR;p<0.05;12,41068088;-0,933873017;-16,14880869;AhR-/- mice froze significantly less to the conditioned context than age-matched wild-types;significantly less;201;236;0,999959772;0,99784307;0,968547012;16,14880869;65,975;0,188111874;0;0,48;0;0;0;0;0;0;0,79;-11,59;0,985585382;0,742395547;0,868086135;0,073209713;0,200955551;0,432157628
386;WT Auditory;AhR-/- Auditory;AhR deletion;28,54;25,16;6;6,75;10;10;18,97366596;21,34537421;FALSCH;NS;20,19436803;-0,167373398;-11,84302733;freezing to the auditory stimulus did not vary by genotype;no variation;202;237;0,302788942;0,217540062;0,15424396;11,84302733;26,85;0,75211799;0;0,48;0;0;0;0;0;0;0,21;-3,38;0,721693947;0,361280385;0,47265643;0,073209713;0,200955551;0,432157628
387;Veh Context;TCDD Context;6w AhR activation;56,39;45,45;4,31;3,31;10;10;13,62941672;10,46713906;WAHR;p<0.05;12,15158426;-0,900294132;-19,40060294;TCDD exposed mice exhibited a 19% reduction in freezing to the conditioned context compared to vehicle-exposed mice;reduction;203;238;0,997256371;0,971495147;0,865480555;19,40060294;50,92;0,238640696;0;0;0;0;0;0;0;0;0,57;-10,94;0,988523324;0,760034155;0,881596399;0,073209713;0,200955551;0,432157628
388;Veh Auditory;TCDD Auditory;6w AhR activation;26,98;28,13;1,14;5,23;10;10;3,604996533;16,53871216;FALSCH;NS;11,96923139;0,096079687;4,262416605;with no differences with TCDD exposure;no difference;204;239;0,669686824;0,498665975;0,342012858;4,088162105;27,555;0,434376026;0;0;0;0;0;0;0;0;0,14;1,15;0,990324994;0,77247849;0,890817679;0,073209713;0,200955551;0,432157628
389;Veh Context;TCDD Context;4w AhR activation;56,14;50,11;4,59;3,6;10;10;14,51485446;11,38419958;FALSCH;NS;13,04379163;-0,462288894;-10,74100463;there was no difference in freezing behavior to the conditioned context between vehicle- and TCDD-exposed mice;no difference;205;240;0,992520522;0,947708973;0,811369721;10,74100463;53,125;0,245530195;0;0;0;0;0;0;0;0;0,14;-6,03;0,97640488;0,699873581;0,833483856;0,073209713;0,200955551;0,432157628
390;Veh Auditory;TCDD Auditory;4w AhR activation;26,98;27,95;1,14;5,39;10;10;3,604996533;17,04467659;FALSCH;NS;12,31902999;0,078739966;3,595255745;with no differences with TCDD exposure;no difference;206;241;0,639087801;0,471688421;0,322558867;3,470483005;27,465;0,448535591;0;0;0;0;0;0;0;0;0,14;0,97;0,986676745;0,748625576;0,872916093;0,073209713;0,200955551;0,432157628
391;Sevo - H2 - (red);Sevo + H2 - (blue);sevoflurane;55,8;41,56;3,41;2,56;18;20;14,46740474;11,44866804;WAHR;p<0.01;12,96208852;-1,098588393;-25,51971326;mice exposed to sevoflurane was significantly reduced in the contextual test compared with control;significantly reduced;207;242;0,99997831;0,998525683;0,974655966;25,51971326;48,30526316;0,268336982;;;;;;;;;1,07;-14,24;0,999770764;0,930667952;0,981949892;0,094417284;0,337112398;0,692306188
392;Sevo - H2 - (red);Sevo + H2 - (blue);sevoflurane;46,8;28,29;3,4;2,76;18;20;14,42497834;12,34309524;WAHR;p<0.001;13,36667498;-1,384787169;-39,55128205;freezing responses of mice exposed to sevoflurane and subjected to cued fear conditioning were also significantly reduced compared with controls;significantly reduced;208;243;0,998459585;0,979923216;0,889419261;39,55128205;37,05789474;0,360697095;;;;;;;;;1,07;-18,51;0,99957889;0,915688015;0,975754264;0,094417284;0,337112398;0,692306188
393;Vehicle STM;Garcinol STM;Histone Acetyltransferase Inhibitor;88,54;89,23;1,46;2,93;9;8;4,38;8,287291476;FALSCH;NS;6,502459022;0,106113702;0,779308787;vehicle and garcinol-infused rats exhibited equivalent levels freezing during the STM;equivalent;209;244;1;1;1;0,773282528;88,86470588;0,073172571;;;;;;;;;0;0,69;0,999999949;0,995680515;0,999715248;0,069623506;0,177333566;0,377076217
394;Vehicle LTM delayed;Garcinol LTM delayed;Histone Acetyltransferase Inhibitor;81,65;76,82;1,47;2,56;8;6;4,157787873;6,270693742;FALSCH;NS;5,144725454;-0,938825607;-5,915492958;when rats were given intra-LA infusion of garcinol 6 hr following training there was no effect on LTM;no effect;209;245;1;1;1;5,915492958;79,58;0,064648473;;;;;;;;;0,21;-4,83;1;0,999433313;0,999985886;0,065853806;0,152486651;0,31638266
395;Vehicle STM;Garcinol STM;Histone Acetyltransferase Inhibitor;82,59;79,7;1,55;2,32;8;7;4,384062043;6,138143042;FALSCH;NS;5,266737422;-0,548726805;-3,49921298;As in our previous experiments, we found that intra-LA infusion garcinol had no effect on STM;no effect;210;244;1;1;1;3,49921298;81,24133333;0,064828299;;;;;;;;;0,21;-2,89;1;0,999604486;0,999991692;0,067276248;0,161858992;0,339585243
396;Vehicle STM;c646 STM;Histone Acetyltransferase Inhibitor;88,66;84,59;2,03;3,19;9;7;6,09;8,439946682;FALSCH;NS;7,191766125;-0,565924966;-4,59057072;vehicle- and c646-infused rats exhibited equivalent freezing levels during the STM test;equivalent;212;244;1;1;0,99999993;4,59057072;86,879375;0,082778751;;;;;;;;;0;-4,07;0,999994302;0,979226984;0,997044318;0,06823031;0,168148321;0,35494991
397;Vehicle LTM delayed;c646 LTM delayed;Histone Acetyltransferase Inhibitor;81,1;82,26;1,83;6,39;8;6;5,176021638;15,65223946;FALSCH;NS;10,84935252;0,106918823;1,430332922;intra-LA infusion of c646 6 h following training, there was no effect on LTM;no effect;212;245;0,999995685;0,999456185;0,985636305;1,410162898;81,59714286;0,132962407;;;;;;;;;0,21;1,16;0,975414901;0,696035708;0,830224345;0,065853806;0,152486651;0,31638266
398;Vehicle STM;c646 STM;Histone Acetyltransferase Inhibitor;82,59;81,94;1,88;3,55;8;7;5,317442995;9,392417154;FALSCH;NS;7,479363404;-0,086905792;-0,78702022;As in our previous experiments, we found that intra-LA infusion of c646 had no effect on STM;no effect;213;244;1;0,999999999;0,999992962;0,78702022;82,28666667;0,090893989;;;;;;;;;0,21;-0,65;0,999966165;0,962732442;0,992904716;0,067276248;0,161858992;0,339585243
399;Vehicle;SB 334867;Orexin receptor 1 antagonist;64,3;39,1;6;4;;;;;WAHR;p=0.003;;;-39,19129082;When SB 334867 infusions were made before training, freezing was impaired during LTM;impaired;218;246;;;;39,19129082;;;;;;;;;;;0,93;-25,2;;;;;;
400;Vehicle;SB 334867;Orexin receptor 1 antagonist;66;64;6;6;;;;;FALSCH;p=0.85;;;-3,03030303;we infused SB 334867 immediately following training and found no effect on LTM freezing behavior;no effect;218;247;;;;3,03030303;;;;;;;;;;;0,21;-2;;;;;;
401;Vehicle;TCSOX2-29;Orexin receptor 2 selective antagonist;64;63;6;5;8;8;16,97056275;14,14213562;FALSCH;p=0.89;15,62049935;-0,06401844;-1,5625;with the selective OrxR2 antagonist TCSOX2-29 at an effective dose before training (30). We found no effect on learning,;no effect;218;246;0,962524295;0,862319022;0,677481071;1,5625;63,5;0,245992116;;;;;;;;;0,21;-1;0,837974296;0,458371156;0,589768408;0,068522551;0,170075046;0,359622486
402;Vehicle;SB 300ng;Orexin receptor 1 antagonist;73,1;73,2;4;4;;;;;FALSCH;NS;;;0,136798906;essa comparação não é mencionada no texto;-;219;246;;;;0,136612022;;;;;;;;;;;;0,1;;;;;;
403;Vehicle;SB 1ug;Orexin receptor 1 antagonist;73,1;47,9;4;3;;;;;WAHR;p<0.001;;;-34,47332421;pharmacological blockade of OrxR1 signaling in LC before conditioning  (...)  reduced threat memory formation;reduced;219;246;;;;34,47332421;;;;;;;;;;;0,57;-25,2;;;;;;
404;Vehicle;SB 1ug;Orexin receptor 1 antagonist;72;79;6;5;5;5;13,41640786;11,18033989;FALSCH;p=0.41;12,34908904;0,566843431;9,722222222;pharmacological blockade of OrxR1 signaling in LC before conditioning  (...)  but not immediately after conditioning  reduced threat memory formation;not reduced;220;247;0,996063801;0,964526643;0,848021102;8,860759494;75,5;0,163564093;;;;;;;;;0,29;7;0,837974296;0,458371156;0,589768408;0,061532618;0,124097265;0,244141207
405;Vehicle;SB 1ug;Orexin receptor 1 antagonist;81;61;3;3;;;;;WAHR;p<0.001;;;-24,69135802;we found that SB 334867 infusion before training reduced STM freezing;reduced;220;248;;;;24,69135802;;;;;;;;;;;0,57;-20;;;;;;
406;mCherry-Light;CHR2-light;Optical stimulation of orexin fibers in LC;51;78;3;5;;;;;WAHR;p<0.01;;;52,94117647;Optically stimulated ChR2-expressing animals froze significantly more than both the animals expressing mCherry alone and no-light controls during LTM;significantly more;221;251;;;;34,61538462;;;;;;;;;;;0,71;27;;;;;;
407;Control;Lesion;lesion in the lateral habenula;26,7;1,6;3,5;0,1;6;6;8,5732141;0,244948974;WAHR;p<0.001;6,06465168;-4,13873728;-94,00749064;the lesioned rats exhibited a reduced level of freezing;reduced;222;249;0,935877427;0,810298706;0,615097443;94,00749064;14,15;0,428597292;;;;;;;;;0,57;-25,1;0,999998002;0,985309904;0,998238835;0,063856988;0,1393477;0,283285026
408;Control;Lesion;lesion in the lateral habenula;60,41;7,3;10,57;0,91;6;6;25,89110658;2,229035666;WAHR;p<0.001;18,37549999;-2,890261491;-87,91590796;essa comparação não é mencionada no texto;-;222;250;0,738728943;0,563572091;0,390677253;87,91590796;33,855;0,542770639;;;;;;;;;;-53,11;0,582766312;0,276644969;0,363338402;0,063856988;0,1393477;0,283285026
409;ChR2-no light;ChR2-light;Optical stimulation of orexin fibers in LC;55;78;5;5;;;;;WAHR;p<0.01;;;41,81818182;Optically stimulated ChR2-expressing animals froze significantly more than both the animals expressing mCherry alone and no-light controls during LTM;significantly more;221;251;;;;29,48717949;;;;;;;;;;;0,71;23;;;;;;
410;Vehicle;Tat-GluA1d peptide;blocked low-threshold potentiation;68,81;67,48;4,88;5,77;15;13;18,90015873;20,80403086;FALSCH;p=0.84;19,80162814;-0,067166194;-1,932858596;GluA1D peptide did not affect the phosphorylation of the CaMKII substrates, which is in turn required for amygdala LTP and fear conditioning;did not affect;223;252;0,987003959;0,927051999;0,773065782;1,932858596;68,1925;0,290378387;;;;;;;;;0,21;-1,33;0,865769816;0,48853823;0,624129188;0,082475732;0,261454441;0,56012651
411;ALT-PRE;PRE;pre exposure to context;8,3;30,04;1,18;5,13;8;10;3,337544007;16,2224844;WAHR;p<0.002;12,36551505;1,758115203;261,9277108;demonstrated that PRE animals froze significantly more during retention testing;significantly more;224;253;0,647292171;0,478828416;0,327667794;72,3701731;20,37777778;0,606813716;;;;;;;;;0,71;21,74;0,9751763;0,695126982;0,829449337;0,070603127;0,183790852;0,392399678
412;Saline;VPA;Valproate induced model of autism;36,96;59,52;6,3981;9,5121;11;10;21,22009707;30,07990133;FALSCH;p=0,07;25,79894875;0,874454235;61,03896104;whereas no difference in freezing was found between groups;no difference;225;254;0,673806704;0,502373818;0,344719561;37,90322581;47,70285714;0,54082607;2,61;8,57;0;4,28;10,23;7,61;3,57;5;0,14;22,56;0,532433802;0,25057672;0,32850369;0,074328778;0,208312458;0,448748668
413;Non-transgenic;Tg2576;Transgenic alzheimer model;59,59;25,5;6,71;4,83;15;14;25,98771825;18,07220518;WAHR;p<0.001;22,52646246;-1,513331268;-57,20758517;Tg2576 (n=14) mice showed significantly less freezing than wt mice;significantly less;226;255;0,901414049;0,754989529;0,556821208;57,20758517;43,13275862;0,522258793;;;;;;;;;0,79;-34,09;0,784880908;0,409543092;0,532068086;0,083788828;0,269925375;0,576469931
414;Non-transgenic;Tg2576;Transgenic alzheimer model;26,84;12,08;6,44;4,02;15;14;24,94201275;15,04146269;WAHR;p<0.01;20,77271073;-0,710547612;-54,99254844;Tg2576 (n=14) mice showed significantly less freezing than wt mice;significantly less;226;256;0,354869127;0,253436366;0,176852103;54,99254844;19,71448276;1,053677694;;;;;;;;;0,79;-14,76;0,846336363;0,467039442;0,599745101;0,083788828;0,269925375;0,576469931
415;WT;Less-excit;k.o. of  P/Q-type Ca2-channels;19,6;18,9;4,5;4,2;10;11;14,23024947;13,92982412;FALSCH;p=0.91;14,07293034;-0,049740884;-3,571428571;no differences between genotypes were found in the contextual learning;no differences;227;257;0,307153257;0,220517071;0,15611017;3,571428571;19,23333333;0,731694818;3;5,7;1,2;1,3;;;;;0,14;-0,7;0,962638858;0,654159305;0,793255667;0,074328778;0,208312458;0,448748668
416;WT;Less-excit;k.o. of  P/Q-type Ca2-channels;33,1;33,1;4,4;5,7;10;11;13,9140217;18,90476131;FALSCH;p=0.99;16,72738064;0;0;For the cued learning, only the no-inhib mice showed a significant difference;no differences;227;258;0,54281236;0,392222441;0,267410406;0;33,1;0,505358932;;;;;;;;;0,14;0;0,882648586;0,509055512;0,646911066;0,074328778;0,208312458;0,448748668
417;WT;No-inhib;"selectively ablating the
 2 subunit of the GABAA-receptors";35;23,7;7,4;5,6;8;9;20,93036072;16,8;FALSCH;p=0.24;18,8405237;-0,599771014;-32,28571429;no differences between genotypes were found in the contextual learning;no differences;227;257;0,41510076;0,296123185;0,204098089;32,28571429;29,01764706;0,649278133;7;2,8;2,2;1,3;;;;;0,14;-11,3;0,710028985;0,353211905;0,462506195;0,069623506;0,177333566;0,377076217
418;WT;No-inhib;"selectively ablating the
 2 subunit of the GABAA-receptors";41,5;13,7;9,1;3;8;9;25,73868684;9;WAHR;p=0.02;18,77118359;-1,480993453;-66,98795181;For the cued learning, only the no-inhib mice showed a significant difference;significant difference;227;258;0,546616076;0,39522937;0,269445386;66,98795181;26,78235294;0,700878807;;;;;;;;;0,86;-27,8;0,713198616;0,355382272;0,465242479;0,069623506;0,177333566;0,377076217
419;WT;No-LTP;calcium/calmodulin-activated protein-phosphatase-2B is selectively impaired;28,6;29;14,8;16,5;8;8;41,86072145;46,66904756;FALSCH;p=0.30;44,3301252;0,009023209;1,398601399;no differences between genotypes were found in the contextual learning;no differences;227;257;0,091764725;0,077595629;0,067281159;1,379310345;28,8;1,539240458;1,3;1,4;0,5;0,7;;;;;0,14;0,4;0,179663455;0,100215199;0,120306184;0,068522551;0,170075046;0,359622486
420;WT;No-LTP;calcium/calmodulin-activated protein-phosphatase-2B is selectively impaired;35,5;49,8;8,5;7,1;8;8;24,04163056;20,08183259;FALSCH;p=0.22;22,15039503;0,645586681;40,28169014;For the cued learning, only the no-inhib mice showed a significant difference;no differences;227;258;0,536960543;0,38761517;0,264299498;28,71485944;42,65;0,519352756;;;;;;;;;0,14;14,3;0,546855038;0,257859268;0,338285005;0,068522551;0,170075046;0,359622486
421;WT;No-LTD;pseudosubstrate PKC inhibitor, PKC[19–31], is selectively expressed;34,9;28,9;8,1;5,7;10;13;25,61444905;20,55164227;FALSCH;p=0.62;22,85913384;-0,262477137;-17,19197708;no differences between genotypes were found in the contextual learning;no differences;228;257;0,381095628;0,271853029;0,188553197;17,19197708;31,50869565;0,725486516;7,6;5,5;2,3;0,81;;;;;0,14;-6;0,667556257;0,325554412;0,427263238;0,076277722;0,221099749;0,476922641
422;WT;No-LTD;pseudosubstrate PKC inhibitor, PKC[19–31], is selectively expressed;30;33,2;5,7;5,8;10;13;18,02498266;20,9121974;FALSCH;p=0.8;19,72663174;0,162217252;10,66666667;For the cued learning, only the no-inhib mice showed a significant difference;no differences;228;258;0,447012906;0,319348125;0,21912303;9,638554217;31,80869565;0,620164749;;;;;;;;;0,14;3,2;0,79194188;0,415516536;0,539260556;0,076277722;0,221099749;0,476922641
423;control;no-inhib(  2);"selectively ablating the
 2 subunit of the GABAA-receptors";28;27;8;6;9;8;24;16,97056275;FALSCH;p=0.95;21,01428086;-0,047586687;-3,571428571;no difference in the amount of freezing at the cued test;no differences;229;259;0,240073441;0,175283238;0,127886437;3,571428571;27,52941176;0,763339262;;;;;;;;;0,14;-1;0,6154292;0,294644859;0,387091032;0,069623506;0,177333566;0,377076217
424;control;no-inhib(  2);"selectively ablating the
 2 subunit of the GABAA-receptors";23;18;7;6;9;8;21;16,97056275;FALSCH;p=1.00;19,22498375;-0,260078243;-21,73913043;we confirmed the absence of phenotype effect in the contextual test;no effect;230;260;0,202593155;0,150408021;0,112452737;21,73913043;20,64705882;0,931124569;;;;;;;;;0,21;-5;0,692591236;0,341548644;0,447727863;0,069623506;0,177333566;0,377076217
425;control;no-inhib(KCC);selectively ablating the K-Cl cotransporters;49,2;43,7;8;6,7;10;10;25,29822128;21,18726032;FALSCH;p=0.60;23,33345238;-0,235713083;-11,17886179;we observed no deficits in either context memory retention;no deficits;229;260;0,576297705;0,419038997;0,285693662;11,17886179;46,45;0,50233482;;;;;;;;;0,21;-5,5;0,596828862;0,284279633;0,373444136;0,073209713;0,200955551;0,432157628
426;control;no-inhib(KCC);selectively ablating the K-Cl cotransporters;37,7;22,6;9,9;7,8;10;10;31,30654884;24,66576575;FALSCH;p=0.17;28,18244134;-0,535794604;-40,0530504;we observed no deficits in either (..) nor in cue memory retention;no deficits;230;259;0,276538941;0,19974061;0,143113966;40,0530504;30,15;0,934741006;;;;;;;;;0,21;-15,1;0,446662926;0,209823399;0,273116435;0,073209713;0,200955551;0,432157628
427;WT;less-excit;k.o. of  P/Q-type Ca2-channels;41,6;40;2,9;2;10;9;9,170605214;6;FALSCH;p=0.67;7,839942977;-0,204083117;-3,846153846;we found no significant differences between genotypes in any of the mutant lines;no significant differences;231;261;0,999536706;0,990346136;0,926673776;3,846153846;40,84210526;0,191957367;;;;;;;;;0,64;-1,6;0,99999524;0,980423345;0,997295217;0,071974211;0,192823661;0,41350208
428;WT;no-inhibit;"selectively ablating the
 2 subunit of the GABAA-receptors";33,7;37,4;3,7;6,2;7;8;9,789279851;17,53624817;FALSCH;p=0.62;14,48505861;0,255435625;10,97922849;we found no significant differences between genotypes in any of the mutant lines;no significant differences;231;261;0,624557293;0,459200458;0,313689109;9,893048128;35,67333333;0,406047242;;;;;;;;;0,64;3,7;0,866365857;0,489231047;0,62490634;0,067276248;0,161858992;0,339585243
429;WT;No-LTP;calcium/calmodulin-activated protein-phosphatase-2B is selectively impaired;46,7;47,8;3,5;4,7;12;12;12,12435565;16,28127759;FALSCH;p=0.86;14,35409349;0,076633192;2,355460385;we found no significant differences between genotypes in any of the mutant lines;no significant differences;232;261;0,961107347;0,859230706;0,67350634;2,30125523;47,25;0,303790338;;;;;;;;;0,64;1,1;0,975387309;0,695930307;0,830134517;0,077917485;0,231827529;0,499895874
430;WT;No-LTD;pseudosubstrate PKC inhibitor, PKC[19–31], is selectively expressed;49,4;43,3;3,8;3,8;14;12;14,21829807;13,16358614;FALSCH;p=0.24;13,74493846;-0,443799732;-12,34817814;we found no significant differences between genotypes in any of the mutant lines;no significant differences;232;261;0,986467597;0,925255388;0,769983027;12,34817814;46,58461538;0,29505317;;;;;;;;;0,64;-6,1;0,989146317;0,764171985;0,884691431;0,080096985;0,246032902;0,529368422
